timestamp,BPOGX,BPOGY,LPD,LPV,RPD,RPV
1677142483444,216,2344,15.17114,1,20.48019,1
1677142483451,233,2345,15.35806,1,20.57551,1
1677142483458,265,2378,15.19874,1,20.54409,1
1677142483464,286,2397,15.32051,1,20.76273,1
1677142483471,279,2395,15.32051,1,20.50695,1
1677142483478,256,2421,15.21705,1,20.46397,1
1677142483484,250,2417,15.30567,1,20.38943,1
1677142483491,236,2373,15.40136,1,20.49781,1
1677142483498,230,2346,15.23311,1,20.45469,1
1677142483504,230,2346,15.11013,1,20.37084,1
1677142483511,246,2354,15.45833,1,20.11829,1
1677142483518,261,780,15.34937,1,20.50425,1
1677142483525,259,777,15.25053,1,20.50425,1
1677142483532,246,2376,15.22752,1,20.51528,1
1677142483538,250,2365,15.10394,1,20.41395,1
1677142483545,237,2352,14.97134,1,20.41395,1
1677142483551,246,722,15.36247,1,20.46187,1
1677142483558,234,720,15.42525,1,20.52971,1
1677142483565,233,721,15.26612,1,20.50334,1
1677142483572,276,786,15.35521,1,20.40094,1
1677142483578,256,768,15.32051,1,20.44753,1
1677142483585,271,2427,15.32051,1,20.38964,1
1677142483592,285,2425,15.19691,1,20.33736,1
1677142483600,292,788,15.22072,1,20.38445,1
1677142483606,293,786,14.95845,1,20.50243,1
1677142483612,276,769,15.15122,1,20.42369,1
1677142483619,272,750,15.16025,1,20.38493,1
1677142483625,257,735,14.74816,1,20.37215,1
1677142483632,238,696,15.04469,1,20.19445,1
1677142483639,210,678,14.73504,1,20.13445,1
1677142483645,210,680,14.73883,1,20.19596,1
1677142483652,240,693,15.07367,1,20.41786,1
1677142483659,252,678,15.15373,1,20.07308,1
1677142483666,263,690,15.24518,1,19.99088,1
1677142483672,282,767,15.2763,1,20.26035,1
1677142483679,287,759,15.17374,1,19.8877,1
1677142483686,287,759,15.14956,1,19.93571,1
1677142483692,283,768,15.06765,1,19.90219,1
1677142483699,283,747,14.66822,1,19.49828,1
1677142483706,283,747,14.93506,1,20.00101,1
1677142483712,267,709,14.91109,1,19.52667,1
1677142483719,281,688,14.79995,1,19.28766,1
1677142483726,281,688,14.61411,1,19.1351,1
1677142483732,287,677,14.97211,1,19.05215,1
1677142483739,286,683,14.91702,1,19.12761,1
1677142483746,286,2584,15.22776,1,19.10822,1
1677142483752,300,2569,15.22371,1,19.38808,1
1677142483759,307,2566,14.41673,1,19.18475,1
1677142483766,307,2566,15.06841,1,19.16359,1
1677142483772,246,2588,14.60408,1,19.29395,1
1677142483779,264,2584,14.29745,1,19.06864,1
1677142483786,260,2577,14.39975,1,19.23712,1
1677142483793,235,2559,14.65478,1,19.14427,1
1677142483800,243,2575,14.31528,1,18.95097,1
1677142483806,241,2575,14.47668,1,18.93623,1
1677142483813,271,2585,14.62044,1,19.0661,1
1677142483819,258,2586,14.40058,1,19.27327,1
1677142483826,274,2604,14.51183,1,19.47548,1
1677142483833,297,2545,14.40925,1,19.29969,1
1677142483839,308,2550,14.30934,1,19.07942,1
1677142483846,308,2550,14.6319,1,19.14058,1
1677142483853,313,2545,14.63039,1,19.27799,1
1677142483860,297,2569,14.629,1,19.26445,1
1677142483866,292,2561,14.65303,1,19.2378,1
1677142483873,305,2548,14.33035,1,19.24924,1
1677142483879,304,2552,14.35767,1,19.18776,1
1677142483887,290,2534,14.4361,1,19.19483,1
1677142483893,275,2517,14.69335,1,19.07251,1
1677142483900,236,2491,14.61452,1,19.04916,1
1677142483907,238,2496,14.60535,1,19.07251,1
1677142483913,259,2512,14.63907,1,19.07251,1
1677142483920,290,2525,14.64617,1,19.07251,1
1677142483927,297,2534,14.6974,1,19.07251,1
1677142483935,293,2509,14.75165,1,19.25776,1
1677142483940,277,2514,14.80246,1,19.25776,1
1677142483946,272,2506,14.82622,1,19.36539,1
1677142483954,246,2517,14.81579,1,19.235,1
1677142483960,267,2503,15.01272,1,19.31512,1
1677142483967,271,2511,14.51943,1,19.25249,1
1677142483974,248,2534,14.43536,1,19.42842,1
1677142483980,251,2555,14.45449,1,19.48963,1
1677142483987,257,2562,15.1748,1,19.62111,1
1677142483994,261,2566,15.19395,1,19.48613,1
1677142484001,232,2519,15.0039,1,19.51066,1
1677142484007,221,2506,15.1719,1,19.69466,1
1677142484014,236,2541,14.95299,1,19.90339,1
1677142484020,248,2557,14.45432,1,19.6099,1
1677142484027,242,2551,14.63022,1,19.29533,1
1677142484034,238,2562,14.68588,1,19.51771,1
1677142484041,231,2523,14.5739,1,19.29686,1
1677142484047,231,2523,14.48548,1,19.40951,1
1677142484054,253,2524,14.63383,1,19.46044,1
1677142484061,263,2495,14.65479,1,19.69153,1
1677142484067,263,2495,14.56883,1,20.05548,1
1677142484074,249,2483,14.622,1,20.08516,1
1677142484081,267,2473,14.72927,1,19.46424,1
1677142484088,267,2473,14.53027,1,19.76372,1
1677142484094,268,2487,14.50395,1,19.77542,1
1677142484101,267,2476,14.53712,1,19.77361,1
1677142484108,268,2475,14.71154,1,19.71726,1
1677142484114,245,2474,14.65275,1,19.82929,1
1677142484121,273,2476,14.64972,1,19.72201,1
1677142484128,268,2470,14.61069,1,19.54216,1
1677142484135,280,2449,14.74358,1,20.26333,1
1677142484141,275,2458,14.61069,1,20.18053,1
1677142484148,279,2464,14.69576,1,19.91582,1
1677142484154,278,2470,14.79278,1,19.89892,1
1677142484161,268,2470,14.65014,1,19.90852,1
1677142484168,273,2477,14.78346,1,19.843,1
1677142484175,281,2482,14.83478,1,19.75547,1
1677142484181,274,2478,14.99532,1,19.9061,1
1677142484188,274,2478,14.96715,1,19.9572,1
1677142484194,264,2481,14.86089,1,19.58136,1
1677142484201,277,2481,14.86918,1,19.72793,1
1677142484208,277,2481,14.87302,1,20.08788,1
1677142484215,277,2489,15.02941,1,19.72809,1
1677142484222,272,2402,14.20534,1,19.78477,1
1677142484228,268,2395,15.11521,1,20.2339,1
1677142484235,262,2330,14.82697,1,20.19996,1
1677142484241,255,2334,14.71311,1,20.16433,1
1677142484248,251,2326,14.45958,1,19.64005,1
1677142484255,262,2366,15.06901,1,19.97347,1
1677142484261,265,2346,15.39508,1,19.90107,1
1677142484268,267,2351,15.14657,1,19.88148,1
1677142484275,273,2360,14.97069,1,19.98359,1
1677142484282,276,2357,15.19222,1,19.9908,1
1677142484289,283,2371,15.25244,1,20.05045,1
1677142484295,277,2379,15.5344,1,19.82058,1
1677142484301,292,2401,15.40564,1,19.64129,1
1677142484308,296,2409,15.54799,1,19.78177,1
1677142484315,319,2402,15.18367,1,19.81136,1
1677142484322,314,2403,14.95934,1,19.85073,1
1677142484329,317,2406,14.917,1,19.74438,1
1677142484336,303,2411,14.40565,1,19.66867,1
1677142484342,307,2399,14.5509,1,19.67827,1
1677142484349,304,2394,14.39029,1,19.54966,1
1677142484355,320,2391,14.54714,1,19.74307,1
1677142484362,323,2378,14.89486,1,19.70987,1
1677142484369,313,2362,15.11856,1,19.73256,1
1677142484375,238,2345,14.83668,1,19.67154,1
1677142484382,249,2365,14.817,1,19.53446,1
1677142484389,255,2374,14.92292,1,19.66676,1
1677142484395,295,2358,14.99817,1,19.62121,1
1677142484402,299,2350,14.68533,1,19.59099,1
1677142484410,304,2360,14.6226,1,19.51379,1
1677142484416,305,2386,14.73545,1,19.70565,1
1677142484422,324,2385,14.5634,1,19.61697,1
1677142484429,324,2385,14.84838,1,19.61697,1
1677142484436,297,2409,14.84838,1,19.53204,1
1677142484443,307,2383,14.84838,1,19.51734,1
1677142484449,307,2383,14.77744,1,19.48681,1
1677142484456,289,2371,14.41379,1,19.58755,1
1677142484463,295,2374,14.64026,1,19.46287,1
1677142484470,295,2374,14.47043,1,19.58487,1
1677142484476,286,2374,14.68533,1,19.51455,1
1677142484484,288,2410,14.78614,1,19.5065,1
1677142484489,283,2402,14.33003,1,19.51098,1
1677142484496,275,2380,14.25113,1,19.50097,1
1677142484503,261,2391,14.50237,1,19.29251,1
1677142484510,256,2383,14.69976,1,19.37966,1
1677142484516,252,2369,14.55105,1,19.40888,1
1677142484523,226,2365,14.72055,1,19.31614,1
1677142484529,226,2365,14.72055,1,19.35347,1
1677142484536,275,2369,14.45011,1,19.45635,1
1677142484543,266,2372,14.5447,1,19.41585,1
1677142484550,266,2372,14.48947,1,19.31735,1
1677142484556,277,2340,14.88916,1,19.39677,1
1677142484563,257,2351,14.48659,1,19.22584,1
1677142484570,257,2351,14.43311,1,19.41769,1
1677142484577,340,2327,14.32646,1,19.23781,1
1677142484585,330,2329,14.77906,1,18.93189,1
1677142484590,335,2337,14.37985,1,18.96788,1
1677142484596,324,2357,14.53861,1,19.12505,1
1677142484603,342,2353,14.64981,1,19.20101,1
1677142484610,342,2353,14.2508,1,19.05019,1
1677142484617,359,467,14.39079,1,19.0939,1
1677142484623,312,461,14.74773,1,19.01797,1
1677142484630,313,2360,14.46528,1,19.0842,1
1677142484637,312,2374,14.36006,1,19.18359,1
1677142484644,324,2385,14.30032,1,19.19413,1
1677142484650,321,2374,14.36096,1,19.17768,1
1677142484657,292,2361,14.62433,1,19.20924,1
1677142484663,287,2347,14.38261,1,19.23354,1
1677142484671,282,2339,14.49964,1,19.20662,1
1677142484677,310,2326,14.73052,1,19.26645,1
1677142484684,313,472,14.63951,1,18.9521,1
1677142484690,313,472,14.54351,1,18.9675,1
1677142484698,320,471,14.46379,1,18.77587,1
1677142484704,319,491,14.75737,1,18.99927,1
1677142484710,324,500,14.66932,1,19.03232,1
1677142484717,326,477,14.63779,1,18.86657,1
1677142484724,343,495,14.48023,1,19.0062,1
1677142484730,351,2024,14.45851,1,19.0062,1
1677142484736,361,2039,14.58965,1,19.11065,1
1677142484744,360,2055,14.55044,1,19.11882,1
1677142484751,364,550,14.43543,1,19.19235,1
1677142484757,366,524,14.35112,1,19.31911,1
1677142484764,363,535,14.22095,1,19.21527,1
1677142484771,359,528,14.14754,1,19.1479,1
1677142484778,373,1902,14.30959,1,19.13043,1
1677142484784,328,1911,14.41463,1,19.09894,1
1677142484791,325,1902,14.65749,1,18.61751,1
1677142484799,326,1886,14.9555,1,18.89216,1
1677142484804,331,1901,14.99925,1,19.08599,1
1677142484811,326,1893,14.97768,1,19.01494,1
1677142484817,330,1868,14.85554,1,18.96001,1
1677142484824,340,1870,14.8948,1,19.11814,1
1677142484831,342,1876,14.5212,1,19.22775,1
1677142484838,336,1903,14.53562,1,19.0741,1
1677142484844,364,1918,14.9115,1,18.73577,1
1677142484851,362,1915,15.13114,1,18.85345,1
1677142484858,337,1919,14.94851,1,19.25193,1
1677142484864,330,1934,15.07844,1,19.19235,1
1677142484871,325,1926,14.97326,1,19.28239,1
1677142484878,300,1919,14.97326,1,19.08027,1
1677142484885,305,1923,15.00067,1,19.11128,1
1677142484891,310,1929,14.8124,1,18.98953,1
1677142484898,287,1925,14.8616,1,19.08309,1
1677142484905,300,1922,14.89214,1,18.90577,1
1677142484912,304,1931,14.95416,1,18.8166,1
1677142484918,321,1958,14.83193,1,18.52446,1
1677142484924,336,1967,14.5675,1,18.64807,1
1677142484932,345,1982,14.50315,1,18.52446,1
1677142484938,373,2016,15.34037,1,18.69677,1
1677142484945,365,2026,14.59117,1,18.71545,1
1677142484952,361,2018,14.88659,1,19.10444,1
1677142484958,333,2084,14.74757,1,19.76802,1
1677142484965,271,2127,14.94032,1,19.98354,1
1677142484972,261,2116,14.2695,1,19.92006,1
1677142484979,255,2190,14.56594,1,19.98468,1
1677142484985,254,2190,14.32616,1,19.88621,1
1677142484992,254,2190,14.52694,1,19.82306,1
1677142484999,231,2174,14.42055,1,19.89907,1
1677142485005,243,2199,14.86148,1,19.88435,1
1677142485012,243,2199,14.63151,1,20.00888,1
1677142485020,235,2206,14.61959,1,20.00888,1
1677142485026,230,2213,14.87306,1,20.05816,1
1677142485032,225,2209,15.25387,1,20.05816,1
1677142485039,227,2196,15.04523,1,20.29381,1
1677142485045,216,2220,15.33302,1,20.00771,1
1677142485052,211,2216,15.31041,1,20.07794,1
